|6.6.6
peridotite_stx11_1.tab                                                                              
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  3040.10        1563.64        3172.37        7.36003        4.23838     
  4555.15        1563.64        3178.10        7.38034        4.24457     
  6070.20        1563.64        3229.94        7.45265        4.34825     
  7585.25        1563.64        3235.41        7.47440        4.35384     
  9100.30        1563.64        3240.79        7.49471        4.35903     
  10615.4        1563.64        3246.12        7.51599        4.36464     
  12130.4        1563.64        3251.43        7.53681        4.37004     
  13645.5        1563.64        3256.66        7.55693        4.37530     
  15160.5        1563.64        3261.84        7.57672        4.38049     
  16675.6        1563.64        3266.98        7.59642        4.38564     
  18190.6        1563.64        3272.09        7.61585        4.39074     
  19705.7        1563.64        3293.55        7.71560        4.42075     
  21220.7        1563.64        3302.34        7.75391        4.43149     
  22735.8        1563.64        3309.83        7.78565        4.44006     
  24250.8        1563.64        3316.48        7.81286        4.44778     
  25765.9        1563.64        3322.47        7.83643        4.45454     
  27280.9        1563.64        3327.78        7.85637        4.46045     
  28796.0        1563.64        3333.90        7.88065        4.46742     
  30311.0        1563.64        3342.06        7.91569        4.47724     
  31826.1        1563.64        3347.95        7.93872        4.48401     
  33341.1        1563.64        3353.22        7.95845        4.48992     
  34856.2        1563.64        3357.29        7.97183        4.49406     
  36371.2        1563.64        3362.89        7.99332        4.50030     
  37886.3        1563.64        3367.31        8.00870        4.50488     
  39401.3        1563.64        3372.77        8.02926        4.51114     
  40916.4        1563.64        3377.44        8.04585        4.51611     
  42431.4        1563.64        3381.95        8.06154        4.52093     
  43946.5        1563.64        3386.91        8.07965        4.52634     
  45461.5        1563.64        3391.26        8.09459        4.53073     
  46976.6        1563.64        3395.81        8.11047        4.53557     
  48491.6        1563.64        3400.25        8.12583        4.54029     
  50006.7        1563.64        3404.56        8.14035        4.54480     
  51521.7        1563.64        3409.02        8.15594        4.54955     
  53036.8        1563.64        3413.36        8.17073        4.55418     
  54551.8        1563.64        3417.44        8.18456        4.55832     
  56066.9        1563.64        3421.91        8.19976        4.56307     
  57581.9        1563.64        3426.00        8.21340        4.56710     
  59097.0        1563.64        3430.26        8.22781        4.57146     
  60612.0        1563.64        3434.41        8.24174        4.57570     
  62127.1        1563.64        3438.53        8.25558        4.57992     
  63642.1        1563.64        3442.66        8.26941        4.58418     
  65157.2        1563.64        3446.83        8.28319        4.58843     
  66672.2        1563.64        3450.88        8.29683        4.59266     
  68187.3        1563.64        3454.92        8.31019        4.59666     
  69702.3        1563.64        3458.93        8.32346        4.60063     
  71217.4        1563.64        3463.00        8.33693        4.60482     
  72732.4        1563.64        3467.05        8.35031        4.60900     
  74247.5        1563.64        3471.10        8.36365        4.61312     
  75762.5        1563.64        3475.16        8.37698        4.61726     
  77277.6        1563.64        3479.05        8.38984        4.62121     
  78792.6        1563.64        3483.11        8.40309        4.62530     
  80307.7        1563.64        3486.99        8.41582        4.62925     
  81822.7        1563.64        3490.99        8.42885        4.63328     
  83337.8        1563.64        3494.94        8.44177        4.63727     
  84852.8        1563.64        3498.87        8.45461        4.64124     
  86367.9        1563.64        3502.86        8.46752        4.64527     
  87882.9        1563.64        3506.77        8.48018        4.64920     
  89398.0        1563.64        3510.76        8.49305        4.65322     
  90913.0        1563.64        3514.72        8.50590        4.65727     
  92428.1        1563.64        3518.86        8.51921        4.66145     
  93943.1        1563.64        3522.64        8.53145        4.66531     
  95458.2        1563.64        3526.51        8.54388        4.66915     
  96973.2        1563.64        3530.53        8.55672        4.67323     
  98488.3        1563.64        3534.51        8.56941        4.67723     
  100003.        1563.64        3538.42        8.58184        4.68112     
  101518.        1563.64        3542.48        8.59477        4.68531     
  103033.        1563.64        3546.56        8.60774        4.68956     
  104548.        1563.64        3550.73        8.62095        4.69392     
  106064.        1563.64        3555.38        8.63550        4.69898     
  107579.        1563.64        3559.94        8.64966        4.70378     
  109094.        1563.64        3563.75        8.66175        4.70774     
  110609.        1563.64        3567.63        8.67390        4.71167     
  112124.        1563.64        3572.00        8.68744        4.71630     
  113639.        1563.64        3576.67        8.70176        4.72136     
  115154.        1563.64        3582.19        8.71841        4.72762     
  116669.        1563.64        3586.18        8.73072        4.73174     
  118184.        1563.64        3591.64        8.74696        4.73788     
  119699.        1563.64        3596.59        8.76185        4.74341     
  121214.        1563.64        3602.19        8.77836        4.74983     
  122729.        1563.64        3608.46        8.79655        4.75713     
