|6.6.6
peridotite_hpha02_1.tab                                                                             
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  57581.9        2002.02        3356.96        7.97402        4.46737     
  59097.0        2002.02        3362.07        7.99067        4.47473     
  60612.0        2002.02        3366.81        8.00591        4.48126     
  62127.1        2002.02        3371.47        8.02084        4.48764     
  63642.1        2002.02        3376.10        8.03564        4.49398     
  65157.2        2002.02        3380.68        8.05027        4.50023     
  66672.2        2002.02        3385.21        8.06470        4.50637     
  68187.3        2002.02        3389.73        8.07913        4.51253     
  69702.3        2002.02        3394.20        8.09337        4.51860     
  71217.4        2002.02        3398.65        8.10749        4.52462     
  72732.4        2002.02        3403.06        8.12152        4.53060     
  74247.5        2002.02        3407.43        8.13540        4.53650     
  75762.5        2002.02        3411.63        8.14863        4.54202     
  77277.6        2002.02        3416.02        8.16260        4.54802     
  78792.6        2002.02        3420.36        8.17634        4.55389     
  80307.7        2002.02        3424.66        8.19002        4.55973     
  81822.7        2002.02        3428.91        8.20347        4.56545     
  83337.8        2002.02        3433.13        8.21684        4.57113     
  84852.8        2002.02        3437.33        8.23012        4.57678     
  86367.9        2002.02        3441.50        8.24331        4.58238     
  87882.9        2002.02        3445.67        8.25650        4.58799     
  89398.0        2002.02        3449.80        8.26955        4.59353     
  90913.0        2002.02        3453.91        8.28258        4.59908     
  92428.1        2002.02        3458.00        8.29552        4.60458     
  93943.1        2002.02        3462.07        8.30837        4.61003     
  95458.2        2002.02        3466.12        8.32120        4.61547     
  96973.2        2002.02        3470.16        8.33397        4.62090     
  98488.3        2002.02        3474.18        8.34669        4.62630     
  100003.        2002.02        3478.19        8.35938        4.63170     
  101518.        2002.02        3482.15        8.37196        4.63703     
  103033.        2002.02        3486.13        8.38455        4.64240     
  104548.        2002.02        3490.07        8.39706        4.64771     
  106064.        2002.02        3493.97        8.40939        4.65292     
  107579.        2002.02        3497.92        8.42188        4.65824     
  109094.        2002.02        3501.81        8.43428        4.66352     
  110609.        2002.02        3505.70        8.44665        4.66878     
  112124.        2002.02        3509.58        8.45898        4.67402     
  113639.        2002.02        3513.45        8.47124        4.67924     
  115154.        2002.02        3517.29        8.48346        4.68444     
  116669.        2002.02        3521.12        8.49564        4.68962     
  118184.        2002.02        3524.92        8.50777        4.69477     
  119699.        2002.02        3528.73        8.51989        4.69992     
  121214.        2002.02        3532.52        8.53196        4.70506     
  122729.        2002.02        3536.29        8.54399        4.71017     
  124244.        2002.02        3540.06        8.55599        4.71529     
  125759.        2002.02        3543.81        8.56797        4.72039     
  127274.        2002.02        3547.55        8.57991        4.72547     
  128789.        2002.02        3551.26        8.59178        4.73052     
  130304.        2002.02        3554.98        8.60366        4.73558     
  131819.        2002.02        3558.67        8.61549        4.74062     
  133334.        2002.02        3562.35        8.62728        4.74563     
  134849.        2002.02        3566.03        8.63906        4.75065     
  136365.        2002.02        3569.69        8.65080        4.75564     
  137880.        2002.02        3573.35        8.66254        4.76066     
  139395.        2002.02        3576.99        8.67421        4.76563     
  140910.        2002.02        3580.62        8.68588        4.77060     
  142425.        2002.02        3584.23        8.69749        4.77554     
  143940.        2002.02        3587.82        8.70907        4.78047     
  145455.        2002.02        3591.41        8.72064        4.78540     
  146970.        2002.02        3594.99        8.73219        4.79031     
  148485.        2002.02        3598.56        8.74370        4.79522     
  150000.        2002.02        3602.12        8.75519        4.80013     
  10.0000        2016.16        2835.43        4.18385        1.65297     
  1525.05        2016.16        2856.12        4.27560        1.71686     
  3040.10        2016.16        2876.34        4.36833        1.77952     
  4555.15        2016.16        2897.79        4.48218        1.85974     
  6070.20        2016.16        2918.43        4.59343        1.93639     
  7585.25        2016.16        2948.62        4.82643        2.11020     
  9100.30        2016.16        3037.17        5.26547        2.35088     
  10615.4        2016.16        3056.46        5.40912        2.43391     
  12130.4        2016.16        3074.01        5.54155        2.50619     
  13645.5        2016.16        3098.27        5.77235        2.63817     
  15160.5        2016.16        3180.72        6.44822        2.93922     
  16675.6        2016.16        3197.41        6.58212        2.99263     
  18190.6        2016.16        3204.05        7.45688        4.24090     
  19705.7        2016.16        3209.11        7.47354        4.24727     
  21220.7        2016.16        3214.14        7.49010        4.25363     
  22735.8        2016.16        3219.16        7.50663        4.25999     
  24250.8        2016.16        3224.14        7.52298        4.26630     
  25765.9        2016.16        3229.11        7.53934        4.27262     
