|6.6.6
dunite_hpha02_1.tab                                                                                 
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  30311.0        1153.54        3293.86        8.21608        4.68979     
  31826.1        1153.54        3298.01        8.22883        4.69485     
  33341.1        1153.54        3302.35        8.24192        4.70015     
  34856.2        1153.54        3306.41        8.25449        4.70514     
  36371.2        1153.54        3310.70        8.26746        4.71039     
  37886.3        1153.54        3314.80        8.28008        4.71545     
  39401.3        1153.54        3318.97        8.29282        4.72059     
  40916.4        1153.54        3323.08        8.30544        4.72567     
  42431.4        1153.54        3327.19        8.31805        4.73076     
  43946.5        1153.54        3331.25        8.33058        4.73581     
  45461.5        1153.54        3335.30        8.34306        4.74085     
  46976.6        1153.54        3339.33        8.35551        4.74588     
  48491.6        1153.54        3343.34        8.36792        4.75090     
  50006.7        1153.54        3347.30        8.38022        4.75586     
  51521.7        1153.54        3351.31        8.39262        4.76091     
  53036.8        1153.54        3355.28        8.40491        4.76590     
  54551.8        1153.54        3359.22        8.41717        4.77088     
  56066.9        1153.54        3363.15        8.42937        4.77583     
  57581.9        1153.54        3367.07        8.44157        4.78080     
  59097.0        1153.54        3370.97        8.45372        4.78575     
  60612.0        1153.54        3374.85        8.46584        4.79069     
  62127.1        1153.54        3378.73        8.47793        4.79562     
  63642.1        1153.54        3382.59        8.48999        4.80055     
  65157.2        1153.54        3386.44        8.50202        4.80548     
  66672.2        1153.54        3390.27        8.51402        4.81039     
  68187.3        1153.54        3394.08        8.52598        4.81529     
  69702.3        1153.54        3397.89        8.53792        4.82020     
  71217.4        1153.54        3401.69        8.54986        4.82512     
  72732.4        1153.54        3405.47        8.56175        4.83002     
  74247.5        1153.54        3409.23        8.57359        4.83489     
  75762.5        1153.54        3412.98        8.58540        4.83975     
  77277.6        1153.54        3416.73        8.59719        4.84462     
  78792.6        1153.54        3420.45        8.60895        4.84948     
  80307.7        1153.54        3424.17        8.62067        4.85432     
  81822.7        1153.54        3427.87        8.63238        4.85916     
  83337.8        1153.54        3431.56        8.64405        4.86399     
  84852.8        1153.54        3435.24        8.65570        4.86882     
  86367.9        1153.54        3438.91        8.66731        4.87363     
  87882.9        1153.54        3442.56        8.67891        4.87845     
  89398.0        1153.54        3446.21        8.69047        4.88325     
  90913.0        1153.54        3449.84        8.70201        4.88805     
  92428.1        1153.54        3453.46        8.71352        4.89283     
  93943.1        1153.54        3457.08        8.72501        4.89764     
  95458.2        1153.54        3460.68        8.73646        4.90240     
  96973.2        1153.54        3464.26        8.74790        4.90718     
  98488.3        1153.54        3467.85        8.75933        4.91198     
  100003.        1153.54        3471.40        8.77068        4.91670     
  101518.        1153.54        3474.97        8.78210        4.92155     
  103033.        1153.54        3478.51        8.79342        4.92628     
  104548.        1153.54        3482.04        8.80473        4.93102     
  106064.        1153.54        3485.56        8.81600        4.93575     
  107579.        1153.54        3489.07        8.82726        4.94047     
  109094.        1153.54        3492.57        8.83848        4.94519     
  110609.        1153.54        3496.06        8.84969        4.94990     
  112124.        1153.54        3499.54        8.86086        4.95459     
  113639.        1153.54        3503.01        8.87202        4.95929     
  115154.        1153.54        3506.47        8.88316        4.96399     
  116669.        1153.54        3509.91        8.89427        4.96868     
  118184.        1153.54        3513.35        8.90534        4.97335     
  119699.        1153.54        3516.78        8.91640        4.97801     
  121214.        1153.54        3520.19        8.92744        4.98268     
  122729.        1153.54        3523.60        8.93844        4.98732     
  124244.        1153.54        3527.00        8.94944        4.99198     
  125759.        1153.54        3530.39        8.96040        4.99663     
  127274.        1153.54        3533.77        8.97137        5.00128     
  128789.        1153.54        3537.13        8.98228        5.00590     
  130304.        1153.54        3540.50        8.99304        5.01042     
  131819.        1153.54        3543.84        9.00391        5.01504     
  133334.        1153.54        3547.18        9.01477        5.01965     
  134849.        1153.54        3550.52        9.02560        5.02426     
  136365.        1153.54        3553.84        9.03641        5.02886     
  137880.        1153.54        3557.15        9.04720        5.03346     
  139395.        1153.54        3560.45        9.05796        5.03804     
  140910.        1153.54        3563.74        9.06870        5.04262     
  142425.        1153.54        3567.03        9.07943        5.04719     
  143940.        1153.54        3570.30        9.09012        5.05176     
  145455.        1153.54        3573.57        9.10080        5.05633     
  146970.        1153.54        3576.83        9.11146        5.06088     
  148485.        1153.54        3580.07        9.12210        5.06543     
  150000.        1153.54        3583.31        9.13272        5.06997     
