|6.6.6
dunite_hp02_1.tab                                                                                   
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  37886.3        870.707        3347.72        8.38876        4.80280     
  39401.3        870.707        3351.70        8.40076        4.80808     
  40916.4        870.707        3355.64        8.41265        4.81333     
  42431.4        870.707        3359.59        8.42456        4.81856     
  43946.5        870.707        3363.53        8.43654        4.82385     
  45461.5        870.707        3367.43        8.44832        4.82904     
  46976.6        870.707        3371.32        8.46008        4.83423     
  48491.6        870.707        3375.20        8.47182        4.83943     
  50006.7        870.707        3379.06        8.48351        4.84461     
  51521.7        870.707        3382.90        8.49515        4.84977     
  53036.8        870.707        3386.74        8.50684        4.85493     
  54551.8        870.707        3390.56        8.51846        4.86009     
  56066.9        870.707        3394.37        8.53007        4.86524     
  57581.9        870.707        3398.16        8.54164        4.87037     
  59097.0        870.707        3401.94        8.55317        4.87547     
  60612.0        870.707        3405.71        8.56469        4.88059     
  62127.1        870.707        3409.46        8.57617        4.88572     
  63642.1        870.707        3413.21        8.58764        4.89083     
  65157.2        870.707        3416.94        8.59909        4.89591     
  66672.2        870.707        3420.66        8.61054        4.90101     
  68187.3        870.707        3424.39        8.62188        4.90612     
  69702.3        870.707        3428.08        8.63324        4.91119     
  71217.4        870.707        3431.76        8.64457        4.91624     
  72732.4        870.707        3435.43        8.65588        4.92130     
  74247.5        870.707        3439.08        8.66715        4.92631     
  75762.5        870.707        3442.73        8.67843        4.93138     
  77277.6        870.707        3446.36        8.68967        4.93640     
  78792.6        870.707        3449.99        8.70088        4.94142     
  80307.7        870.707        3453.60        8.71207        4.94644     
  81822.7        870.707        3457.20        8.72324        4.95145     
  83337.8        870.707        3460.79        8.73439        4.95644     
  84852.8        870.707        3464.36        8.74551        4.96143     
  86367.9        870.707        3467.93        8.75661        4.96641     
  87882.9        870.707        3471.48        8.76768        4.97138     
  89398.0        870.707        3475.03        8.77874        4.97635     
  90913.0        870.707        3478.56        8.78977        4.98132     
  92428.1        870.707        3482.08        8.80078        4.98626     
  93943.1        870.707        3485.59        8.81176        4.99120     
  95458.2        870.707        3489.10        8.82273        4.99616     
  96973.2        870.707        3492.59        8.83367        5.00108     
  98488.3        870.707        3496.07        8.84459        5.00600     
  100003.        870.707        3499.54        8.85549        5.01092     
  101518.        870.707        3503.00        8.86638        5.01584     
  103033.        870.707        3506.45        8.87724        5.02075     
  104548.        870.707        3509.89        8.88807        5.02565     
  106064.        870.707        3513.32        8.89888        5.03054     
  107579.        870.707        3516.74        8.90968        5.03542     
  109094.        870.707        3520.15        8.92044        5.04030     
  110609.        870.707        3523.54        8.93120        5.04517     
  112124.        870.707        3526.93        8.94193        5.05003     
  113639.        870.707        3530.31        8.95263        5.05489     
  115154.        870.707        3533.68        8.96333        5.05974     
  116669.        870.707        3537.05        8.97399        5.06458     
  118184.        870.707        3540.40        8.98464        5.06941     
  119699.        870.707        3543.73        8.99525        5.07422     
  121214.        870.707        3547.07        9.00586        5.07905     
  122729.        870.707        3550.39        9.01646        5.08388     
  124244.        870.707        3553.70        9.02702        5.08867     
  125759.        870.707        3557.01        9.03757        5.09348     
  127274.        870.707        3560.30        9.04809        5.09827     
  128789.        870.707        3563.59        9.05859        5.10305     
  130304.        870.707        3566.86        9.06907        5.10782     
  131819.        870.707        3570.13        9.07954        5.11259     
  133334.        870.707        3573.39        9.08999        5.11737     
  134849.        870.707        3576.64        9.10041        5.12212     
  136365.        870.707        3579.88        9.11081        5.12687     
  137880.        870.707        3583.11        9.12122        5.13163     
  139395.        870.707        3586.34        9.13158        5.13636     
  140910.        870.707        3608.13        9.25356        5.20720     
  142425.        870.707        3611.31        9.26396        5.21208     
  143940.        870.707        3614.49        9.27445        5.21706     
  145455.        870.707        3617.66        9.28490        5.22200     
  146970.        870.707        3620.81        9.29526        5.22688     
  148485.        870.707        3623.96        9.30564        5.23179     
