|6.6.6
peridotite_hp02_1.tab                                                                               
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  62127.1        1054.55        3477.15        8.48185        4.78808     
  63642.1        1054.55        3481.00        8.49328        4.79327     
  65157.2        1054.55        3484.79        8.50441        4.79834     
  66672.2        1054.55        3488.67        8.51602        4.80366     
  68187.3        1054.55        3492.48        8.52732        4.80884     
  69702.3        1054.55        3496.28        8.53858        4.81397     
  71217.4        1054.55        3500.04        8.54973        4.81893     
  72732.4        1054.55        3503.78        8.56086        4.82389     
  74247.5        1054.55        3507.53        8.57201        4.82893     
  75762.5        1054.55        3511.28        8.58319        4.83415     
  77277.6        1054.55        3515.02        8.59436        4.83921     
  78792.6        1054.55        3518.72        8.60537        4.84415     
  80307.7        1054.55        3522.42        8.61645        4.84921     
  81822.7        1054.55        3526.11        8.62745        4.85423     
  83337.8        1054.55        3529.79        8.63851        4.85930     
  84852.8        1054.55        3533.47        8.64954        4.86435     
  86367.9        1054.55        3537.12        8.66047        4.86935     
  87882.9        1054.55        3540.75        8.67137        4.87435     
  89398.0        1054.55        3544.38        8.68226        4.87936     
  90913.0        1054.55        3548.01        8.69315        4.88440     
  92428.1        1054.55        3551.62        8.70404        4.88947     
  93943.1        1054.55        3555.20        8.71481        4.89431     
  95458.2        1054.55        3558.78        8.72558        4.89917     
  96973.2        1054.55        3562.35        8.73636        4.90413     
  98488.3        1054.55        3565.94        8.74719        4.90927     
  100003.        1054.55        3569.51        8.75800        4.91443     
  101518.        1054.55        3573.05        8.76869        4.91935     
  103033.        1054.55        3576.57        8.77935        4.92425     
  104548.        1054.55        3580.09        8.79001        4.92918     
  106064.        1054.55        3583.60        8.80064        4.93410     
  107579.        1054.55        3587.12        8.81137        4.93917     
  109094.        1054.55        3590.61        8.82194        4.94401     
  110609.        1054.55        3594.09        8.83253        4.94896     
  112124.        1054.55        3597.57        8.84314        4.95388     
  113639.        1054.55        3601.03        8.85368        4.95880     
  115154.        1054.55        3604.49        8.86421        4.96371     
  116669.        1054.55        3607.93        8.87472        4.96862     
  118184.        1054.55        3611.36        8.88521        4.97351     
  119699.        1054.55        3614.79        8.89567        4.97840     
  121214.        1054.55        3618.21        8.90612        4.98329     
  122729.        1054.55        3621.61        8.91655        4.98818     
  124244.        1054.55        3625.02        8.92697        4.99311     
  125759.        1054.55        3628.42        8.93737        4.99808     
  127274.        1054.55        3631.80        8.94776        5.00303     
  128789.        1054.55        3635.17        8.95810        5.00782     
  130304.        1054.55        3638.52        8.96841        5.01260     
  131819.        1054.55        3641.87        8.97872        5.01742     
  133334.        1054.55        3645.22        8.98902        5.02228     
  134849.        1054.55        3648.57        8.99934        5.02729     
  136365.        1054.55        3651.88        9.00956        5.03200     
  137880.        1054.55        3655.19        9.01978        5.03680     
  139395.        1054.55        3658.50        9.03000        5.04162     
  140910.        1054.55        3661.80        9.04019        5.04643     
  142425.        1054.55        3665.09        9.05033        5.05119     
  143940.        1054.55        3668.38        9.06052        5.05608     
  145455.        1054.55        3671.69        9.07078        5.06112     
  146970.        1054.55        3674.92        9.08079        5.06570     
  148485.        1054.55        3678.19        9.09093        5.07057     
  150000.        1054.55        3681.40        9.10087        5.07503     
  10.0000        1068.69        3186.99        7.69474        4.38250     
  1525.05        1068.69        3200.49        7.72079        4.40373     
  3040.10        1068.69        3207.92        7.73942        4.41541     
  4555.15        1068.69        3222.27        7.76771        4.43662     
  6070.20        1068.69        3283.63        7.87836        4.52670     
  7585.25        1068.69        3288.23        7.89125        4.53198     
  9100.30        1068.69        3292.81        7.90412        4.53726     
  10615.4        1068.69        3297.37        7.91679        4.54245     
  12130.4        1068.69        3315.28        7.97676        4.56792     
  13645.5        1068.69        3329.71        8.02747        4.58919     
  15160.5        1068.69        3335.76        8.04743        4.59746     
  16675.6        1068.69        3341.81        8.06754        4.60580     
  18190.6        1068.69        3347.10        8.08411        4.61280     
  19705.7        1068.69        3351.68        8.09745        4.61853     
  21220.7        1068.69        3358.57        8.12189        4.62858     
